db_table,db_id,db_code,db_name,db_unit,db_status,db_ziel,match_score,match_sheet,match_row,match_name,match_unit,match_dref,xl_status,xl_ziel,drift_status,drift_ziel,best_scale_status,best_drift_status,best_scale_ziel,best_drift_ziel,verdict_status,verdict_ziel
RenewableData,253,6.1.3.2.4,Gebäudewärme (Endenergie),GWh/a,113.58000000000001,0.0,1.0,2. Erneuerbare,112,=Gebäudewärme (Endenergie),GWh/a,,19431.7392172003,0,0.994154923615923,0.0,100.0,0.41549236159230174,1.0,0.0,DRIFT_SCALE_100.0,EXACT
RenewableData,254,6.2,Bioethanol,,0.0,0.0,1.0,2. Erneuerbare,139,Bioethanol,,#REF!,,,,,,,,,NO_DATA,NO_DATA
RenewableData,255,6.2.1,Anbaufläche Energiepflanzen für Bioethanol,ha,216200.0,0.0,0.636,2. Erneuerbare,57,Anbaufläche,ha,,11200,11200,0.9481961147086031,1.0,0.01,0.8069642857142857,1.0,1.0,DRIFT_SCALE_0.01,DRIFT
RenewableData,258,6.2.2,Bioethanol aus Import (+) / Export (-),GWh/a,4991.0,0.0,1.0,2. Erneuerbare,144,+Bioethanol aus Import (+) / Export (-),GWh/a,1.509,4991.28298,0,5.669484201433762e-05,0.0,1.0,5.669484201433762e-05,1.0,0.0,PASS_COSMETIC,EXACT
RenewableData,259,6.2.3,Bioethanol gesamt – Mobile Anwendungen,GWh/a,8688.02,0.0,0.639,2. Erneuerbare,139,Bioethanol,,#REF!,,,,,,,,,NO_DATA,NO_DATA
RenewableData,256,6.2.1.1,Bioethanol – Energieertrag (brutto),MWh/ha/a,17.1,13.7,1.0,2. Erneuerbare,141,*Bioethanol - Energieertrag (brutto),MWh/ha/a,1.499,17.1171,13.69368,0.000999000999000954,0.000461313868613049,1.0,0.000999000999000954,1.0,0.000461313868613049,PASS,PASS
RenewableData,257,6.2.1.2,Bioethanol aus eigenem Anbau,GWh/a,3697.0200000000004,0.0,1.0,2. Erneuerbare,142,+=Bioethanol aus eigenem Anbau ,GWh/a,,3700.71702,0,0.0009990009990008938,0.0,1.0,0.0009990009990008938,1.0,0.0,PASS,EXACT
RenewableData,240,6,Biogene Brennstoffe (flüssig),,,,1.0,2. Erneuerbare,122,Biogene Brennstoffe (flüssig),,,,,,,,,,,NO_DATA,NO_DATA
RenewableData,482,7.1.4,Biogene Kraftstoffe (Wärme),MWh,73937.11493026103,10760.133796534526,0.0,,,,,,,,,,,,,,NO_DATA,NO_DATA
RenewableData,441,10,Endenergieangebot aus erneuerbaren Quellen gesamt,,,,1.0,2. Erneuerbare,229,Endenergieangebot aus erneuerbaren Quellen gesamt,,,,,,,,,,,NO_DATA,NO_DATA
RenewableData,442,10.1,Endenergie aus Erneuerbaren Q. gesamt,GWh/a,391499.46025213203,1863869.0257823425,1.0,2. Erneuerbare,230,Endenergie aus Erneuerbaren Q. gesamt,GWh/a,,459452.05288486544,2061993.1821718658,0.14789920342299942,0.09608380769758033,1.0,0.14789920342299942,1.0,0.09608380769758033,DRIFT,DRIFT
RenewableData,443,10.2,Strom,alle Anwendungsbereiche,242606.15875803898,1005742.8543367749,0.75,2. Erneuerbare,12,Solarstrom,,,,,,,,,,,NO_DATA,NO_DATA
RenewableData,444,10.2.1,Stromverbrauch insgesamt,GWh/a,461869.2220968377,1005742.8543367754,0.588,6. Fossile,93,Insgesamt,#REF!,,#DIV/0!,,inf,,1.0,inf,,,NO_MATCH,NO_DATA
RenewableData,445,10.2.2,Anteil Erneuerb. an Stromverbrauch,%,52.52702435044979,99.99999999999996,0.0,,,,,,,,,,,,,,NO_DATA,NO_DATA
RenewableData,446,10.3,Kraft/Licht/Inform.Komm.Tech./Kälte,KLIK,172995.4884722678,312753.29999999993,0.0,,,,,,,,,,,,,,NO_DATA,NO_DATA
RenewableData,447,10.3.1,davon Strom,erneuerb. Anteil,172995.4884722678,312753.29999999993,0.9,3. Bedarfsniveau,16,davon Strom,GWh/a,,329214.0656749311,329214.0656749311,0.474519753226203,0.05000018951554967,1.0,0.474519753226203,1.0,0.05000018951554967,DRIFT,DRIFT
RenewableData,448,10.4,Gebäudewärme,GW,105664.95064129012,672112.3905601414,1.0,2. Erneuerbare,10,=Gebäudewärme,GWh/a,,8448.999999999998,11515.25766892756,0.9200397109096038,0.9828670653440407,0.01,0.8749379208885192,0.01,0.41632883094422607,DRIFT_SCALE_0.01,DRIFT_SCALE_0.01
RenewableData,449,10.4.1,davon Brennstoffe,GWh/a,88453.6052475208,0.0,0.9,4. Verbrauch,76,*davon Brennstoffe,% v. [75] ,1.810,79.16331241968767,0,0.9991050301206135,0.0,0.001,0.10503012061335418,1.0,0.0,DRIFT_SCALE_0.001,EXACT
RenewableData,450,10.4.1.1,davon Kohlenwasserstoffe,gasförmig,0.0,0.0,0.0,,,,,,,,,,,,,,NO_DATA,NO_DATA
RenewableData,451,10.4.1.2,davon Kohlenwasserstoffe,flüssig,0.0,0.0,0.0,,,,,,,,,,,,,,NO_DATA,NO_DATA
RenewableData,452,10.4.1.3,davon Kohlenwasserstoffe,fest,88453.6052475208,0.0,0.0,,,,,,,,,,,,,,NO_DATA,NO_DATA
RenewableData,453,10.4.2,davon Wärme,GWh/a,0.0,534161.9572712373,0.588,3. Bedarfsniveau,23,"davon Wärme (Fernw., Nahw., lokale W.)",GWh/a,,133580.49552011894,133580.49552011894,1.0,0.7499251047331899,1.0,1.0,1.0,0.7499251047331899,DRIFT,DRIFT
RenewableData,454,10.4.3,davon Strom,erneuerb. Anteil,17211.345393769323,137950.43328890414,0.9,3. Bedarfsniveau,16,davon Strom,GWh/a,,329214.0656749311,329214.0656749311,0.9477198966013684,0.5809704150820894,100.0,0.8087226430339898,1.0,0.5809704150820894,DRIFT_SCALE_100.0,DRIFT
RenewableData,455,10.5,Prozesswärme,PW,63273.416894164184,490263.8743195712,0.771,2. Erneuerbare,63,*davon für Prozesswärme,%,1.286,21.33447833119341,100,0.9996628208277912,0.9997960282100353,0.001,0.6628208277912502,0.0001,0.5097361256804288,DRIFT_SCALE_0.001,DRIFT_SCALE_0.0001
RenewableData,456,10.5.1,davon Brennstoffe,GWh/a,25653.094246572244,132746.51333457025,0.9,4. Verbrauch,76,*davon Brennstoffe,% v. [75] ,1.810,79.16331241968767,0,0.9969140832813855,1.0,0.001,0.6759471848452819,1.0,1.0,DRIFT_SCALE_0.001,DRIFT
RenewableData,457,10.5.1.1,davon Kohlenwasserstoffe,gasförmig,0.0,17154.151106885245,0.0,,,,,,,,,,,,,,NO_DATA,NO_DATA
RenewableData,458,10.5.1.2,davon Wasserstoff,GWh/a,0.0,0.0,0.693,4. Verbrauch,184,davon Wasserstoff (FC-Traktion),GWh/a,,0,0,0.0,0.0,1.0,0.0,1.0,0.0,EXACT,EXACT
RenewableData,459,10.5.1.3,davon Kohlenwasserstoffe,flüssig,0.0,0.0,0.0,,,,,,,,,,,,,,NO_DATA,NO_DATA
RenewableData,460,10.5.1.4,davon Kohlenwasserstoffe,fest,25653.094246572244,115592.362227685,0.0,,,,,,,,,,,,,,NO_DATA,NO_DATA
RenewableData,461,10.5.2,davon Wärme,GWh/a,0.0,0.0,0.588,3. Bedarfsniveau,23,"davon Wärme (Fernw., Nahw., lokale W.)",GWh/a,,133580.49552011894,133580.49552011894,1.0,1.0,1.0,1.0,1.0,1.0,DRIFT,DRIFT
RenewableData,462,10.5.3,davon Strom,erneuerb. Anteil,37620.32264759194,357517.36098500097,0.9,3. Bedarfsniveau,16,davon Strom,GWh/a,,329214.0656749311,329214.0656749311,0.8857268671966811,0.07916621232627996,1.0,0.8857268671966811,1.0,0.07916621232627996,DRIFT,DRIFT
RenewableData,463,10.6,Mobile Anwendungen,GWh/a,49565.604244409915,388739.4609026299,0.731,2. Erneuerbare,114,*davon Biomethan für mobile Anwendungen,%,1.419,1.2498871057044014,84.48306125576423,0.9999747831762619,0.9997826743365348,0.0001,0.7478317626188598,0.0001,0.5398610619402638,DRIFT_SCALE_0.0001,DRIFT_SCALE_0.0001
RenewableData,464,10.6.1,davon Kraftstoffe,GWh/a,34786.602,191217.70083976,0.9,4. Verbrauch,183,davon Kraftstoffe,GWh/a,,725561.4069447867,191199.44330611525,0.9520556059528024,9.54803533593015e-05,100.0,0.7914250414729249,1.0,9.54803533593015e-05,DRIFT_SCALE_100.0,PASS_COSMETIC
RenewableData,465,10.6.1.1,davon Wasserstoff,FC-Traktion,0.0,0.0,0.693,4. Verbrauch,184,davon Wasserstoff (FC-Traktion),GWh/a,,0,0,0.0,0.0,1.0,0.0,1.0,0.0,EXACT,EXACT
RenewableData,466,10.6.1.2,davon Kohlenwasserstoffe,gasförmig,1085.7420000000002,91585.30083975999,0.0,,,,,,,,,,,,,,NO_DATA,NO_DATA
RenewableData,467,10.6.1.3,davon Kohlenwasserstoffe flüssig,Luftverkehr,33700.86,99632.4,0.0,,,,,,,,,,,,,,NO_DATA,NO_DATA
RenewableData,468,10.6.2,davon Strom,erneuerb. Anteil,14779.00224440992,197521.76006286987,0.9,3. Bedarfsniveau,16,davon Strom,GWh/a,,329214.0656749311,329214.0656749311,0.9551082296131209,0.4000202887506495,100.0,0.777242022004933,1.0,0.4000202887506495,DRIFT_SCALE_100.0,DRIFT
RenewableData,469,10.7,Brennstoffe,alle Anwendungsbereiche,148893.30149409303,323964.21417433023,0.729,2. Erneuerbare,48,Biogene Brennstoffe (fest),,#REF!,,,,,,,,,NO_DATA,NO_DATA
RenewableData,470,10.7.1,davon Wasserstoff,GWh/a,0.0,0.0,0.693,4. Verbrauch,184,davon Wasserstoff (FC-Traktion),GWh/a,,0,0,0.0,0.0,1.0,0.0,1.0,0.0,EXACT,EXACT
RenewableData,471,10.7.2,davon Kohlenwasserstoffe,gasförmig,1085.7420000000002,108739.45194664523,0.0,,,,,,,,,,,,,,NO_DATA,NO_DATA
RenewableData,472,10.7.3,davon Kohlenwasserstoffe,flüssig,33700.86,99632.4,0.0,,,,,,,,,,,,,,NO_DATA,NO_DATA
RenewableData,473,10.7.4,davon Kohlenwasserstoffe,fest,114106.69949409305,115592.362227685,0.0,,,,,,,,,,,,,,NO_DATA,NO_DATA
RenewableData,474,10.8,Grundstoff Methan,stoffliche Verwendung,0.0,76544.15,0.0,,,,,,,,,,,,,,NO_DATA,NO_DATA
RenewableData,475,10.9,Primärenergie-Einsatz Biobrennstoffe,GWh/a,,,0.0,,,,,,,,,,,,,,NO_DATA,NO_DATA
RenewableData,476,10.9.1,Brennstoffe,alle Anwendungsbereiche,261372.34543048003,244929.87182768498,0.729,2. Erneuerbare,48,Biogene Brennstoffe (fest),,#REF!,,,,,,,,,NO_DATA,NO_DATA
RenewableData,477,10.9.1.1,davon Kohlenwasserstoffe,gasförmig,92325.0,110596.9096,0.0,,,,,,,,,,,,,,NO_DATA,NO_DATA
RenewableData,478,10.9.1.2,davon Kohlenwasserstoffe,flüssig,33928.020000000004,4302.6,0.0,,,,,,,,,,,,,,NO_DATA,NO_DATA
RenewableData,479,10.9.1.3,davon Kohlenwasserstoffe,fest,135119.32543048,130030.362227685,0.0,,,,,,,,,,,,,,NO_DATA,NO_DATA
RenewableData,483,11,fossil fuel,gwh/a,70.0,70.0,0.0,,,,,,,,,,,,,,NO_DATA,NO_DATA
RenewableData,484,11.1,fossil wood,Gwh/a,80.0,90.0,0.0,,,,,,,,,,,,,,NO_DATA,NO_DATA
RenewableData,485,11.2,fossil plastic,gwh/a,80.0,100.0,0.0,,,,,,,,,,,,,,NO_DATA,NO_DATA
RenewableData,486,11.3,total fossil,gwh/a,160.0,190.0,0.0,,,,,,,,,,,,,,NO_DATA,NO_DATA
RenewableData,489,11.4,fossil 5,gwh/a,160.0,,0.0,,,,,,,,,,,,,,NO_DATA,NO_DATA
RenewableData,491,12,Naina,gwh/a,160.0,,0.0,,,,,,,,,,,,,,NO_DATA,NO_DATA
RenewableData,121,4.,Biogene Brennstoffe (fest),,47659883.00765544,47934441.2626911,1.0,2. Erneuerbare,48,Biogene Brennstoffe (fest),,#REF!,,,,,,,,,NO_DATA,NO_DATA
RenewableData,157,4.4,Biogener Anteil der Abfälle (fest),,14438.0,14438.0,1.0,2. Erneuerbare,93,Biogener Anteil der Abfälle (fest) ,GWh/a,,14438,14438,0.0,0.0,1.0,0.0,1.0,0.0,EXACT,EXACT
RenewableData,158,4.4.1,Bruttostromerzeugung,GWh/a,4525.0,4525.0,1.0,2. Erneuerbare,15,=Bruttostromerzeugung,GWh/a,,44339.5105,365420.8998001215,0.8979465504022648,0.9876170191620811,1.0,0.8979465504022648,100.0,0.19244000044172047,DRIFT,DRIFT_SCALE_100.0
RenewableData,159,4.4.2,Wärmenetze GW (Endenergie),GWh/a,9913.0,9913.0,1.0,2. Erneuerbare,87,=Wärmenetze GW (Endenergie),GWh/a,,3033.572009381374,0,0.6939804287923561,1.0,1.0,0.6939804287923561,0.0001,0.9913000000000001,DRIFT,DRIFT_SCALE_0.0001
RenewableData,74,1.1,Solare Dachflächen,ha,34243.0,199396.038908,1.0,2. Erneuerbare,6,Solare Dachflächen,ha,,34242.69,199398.4011935508,9.052945127403314e-06,1.1847063650761892e-05,1.0,9.052945127403314e-06,1.0,1.1847063650761892e-05,PASS_COSMETIC,PASS_COSMETIC
RenewableData,76,1.1.1.1,Anteil an solaren Dachflächen,%,6.4,1.1,1.0,2. Erneuerbare,8,*Anteil an solaren Dachflächen,%,1.137,6.361941775018258,1.1,0.005946597653397195,0.0,1.0,0.005946597653397195,1.0,0.0,DRIFT,EXACT
RenewableData,80,1.1.2.1,Anteil an solaren Dachflächen (Strom),%,93.6,98.9,0.917,2. Erneuerbare,8,*Anteil an solaren Dachflächen,%,1.137,6.361941775018258,1.1,0.9320305365916853,0.9888776541961578,0.01,0.852875107459261,0.01,0.10090909090909089,DRIFT_SCALE_0.01,DRIFT_SCALE_0.01
RenewableData,122,4.1,Energieholz,,10086723.667438,9472655.639714886,1.0,2. Erneuerbare,49,Energieholz   ,,#REF!,,,,,,,,,NO_DATA,NO_DATA
RenewableData,123,4.1.1,Aus Forstwirtschaft,,9866633.0,9373000.0,1.0,2. Erneuerbare,50,Aus Forstwirtschaft,,1.243,,,,,,,,,NO_DATA,NO_DATA
RenewableData,124,4.1.1.1,Nutzbare Forstfläche,ha,9866633.0,9373000.0,1.0,2. Erneuerbare,51,Nutzbare Forstfläche,ha,,9866633,9373000,0.0,0.0,1.0,0.0,1.0,0.0,EXACT,EXACT
RenewableData,125,4.1.1.1.1,Energet. genutzter Anteil am Zuwachs,%,53.6,33.2,1.0,2. Erneuerbare,52,*Energet.genutzter Anteil am Zuwachs,%,1.245,53.62904409218901,33.241067207024656,0.0005415739303330444,0.0012354358772204183,1.0,0.0005415739303330444,1.0,0.0012354358772204183,PASS,DRIFT
RenewableData,126,4.1.1.1.1.1,Energieertrag,MWh/ha/a,22.71,22.728,1.0,2. Erneuerbare,9,*Energieertrag,MWh/ha/a,1.143,3878.356667431719,5250,0.9941444271511422,0.9956708571428571,100.0,0.4144427151142147,100.0,0.5670857142857143,DRIFT_SCALE_100.0,DRIFT_SCALE_100.0
RenewableData,127,4.1.1.1.1.2,Energieholzaufkommen,GWh/a,120102.18219047999,70725.808608,1.0,2. Erneuerbare,54,=Energieholzaufkommen ,GWh/a,,120114.3478370475,70726.05470543735,0.00010128387479590004,3.4795866723212517e-06,1.0,0.00010128387479590004,1.0,3.4795866723212517e-06,PASS,PASS_COSMETIC
RenewableData,128,4.1.2,"Aus Ackerbau (KUP, Miscanthus usw.)",,11200.0,11200.0,1.0,2. Erneuerbare,56,"Aus Ackerbau (KUP, Miscanthus usw.)",,1.264,,,,,,,,,NO_DATA,NO_DATA
RenewableData,129,4.1.2.1,Anbaufläche,ha,11200.0,11200.0,1.0,2. Erneuerbare,57,Anbaufläche,ha,,11200,11200,0.0,0.0,1.0,0.0,1.0,0.0,EXACT,EXACT
RenewableData,130,4.1.2.1.1,Energieertrag,MWh/ha/a,29.9,51.4,1.0,2. Erneuerbare,9,*Energieertrag,MWh/ha/a,1.143,3878.356667431719,5250,0.9922905491774174,0.9902095238095239,100.0,0.22905491774174455,100.0,0.02095238095238095,DRIFT_SCALE_100.0,DRIFT_SCALE_100.0
RenewableData,131,4.1.2.1.2,Energieholzaufkommen,GWh/a,334.88,575.68,1.0,2. Erneuerbare,54,=Energieholzaufkommen ,GWh/a,,120114.3478370475,70726.05470543735,0.9972119900242532,0.9918604253779232,1000.0,0.6413212260002165,100.0,0.18604253779231059,DRIFT_SCALE_1000.0,DRIFT_SCALE_100.0
RenewableData,132,4.1.3,Energieholzaufkommen gesamt,GWh/a,120437.06219047999,71301.488608,1.0,2. Erneuerbare,61,=Energieholzaufkommen gesamt,GWh/a,,120448.97316004492,71301.61026099291,9.888809553484096e-05,1.7061745514948692e-06,1.0,9.888809553484096e-05,1.0,1.7061745514948692e-06,PASS_COSMETIC,PASS_COSMETIC
RenewableData,133,4.1.3.1,davon für Gebäudewärme,%,73.3,0.0,1.0,2. Erneuerbare,62,*davon für Gebäudewärme,%,1.281,73.27124776975538,0,0.00039225416431951695,0.0,1.0,0.00039225416431951695,1.0,0.0,PASS,EXACT
RenewableData,134,4.1.3.2,davon für Prozesswärme,%,21.300000000000004,100.0,1.0,2. Erneuerbare,63,*davon für Prozesswärme,%,1.286,21.33447833119341,100,0.0016160850365389038,0.0,1.0,0.0016160850365389038,1.0,0.0,DRIFT,EXACT
RenewableData,135,4.1.3.3,davon für Verstromung,%,5.4,0.0,1.0,2. Erneuerbare,64,*davon für Verstromung,%,1.291,5.394273899051208,0,0.001060389064591214,0.0,1.0,0.001060389064591214,1.0,0.0,DRIFT,EXACT
RenewableData,136,4.1.3.4,davon für Wärmenetze GW,%,0.0,0.0,1.0,2. Erneuerbare,65,*davon für Wärmenetze GW,%,1.296,0,0,0.0,0.0,1.0,0.0,1.0,0.0,EXACT,EXACT
RenewableData,85,1.2,Solar genutzte Freiflächen,ha,19628.0,684640.8016282017,1.0,2. Erneuerbare,19,Solar genutzte Freiflächen,ha,,19627.65,887749.85,1.78316690441484e-05,0.228790856311379,1.0,1.78316690441484e-05,1.0,0.228790856311379,PASS_COSMETIC,DRIFT
RenewableData,116,3.,Laufwasser,,39949342.27816993,42301794.86816328,1.0,2. Erneuerbare,42,Laufwasser,,,,,,,,,,,NO_DATA,NO_DATA
RenewableData,117,3.1,Bodenfläche Nds.,ha,35759529.0,35759529.0,1.0,2. Erneuerbare,43,Bodenfläche Nds.,ha,,35759529,35759529,0.0,0.0,1.0,0.0,1.0,0.0,EXACT,EXACT
RenewableData,118,3.1.1,Nutzanteil am techn. Potenzial,%,79.0,79.0,1.0,2. Erneuerbare,44,*Nutzanteil am techn. Potenzial,%,1.231,79.01899631414801,79.01899631414801,0.0002404018658056639,0.0002404018658056639,1.0,0.0002404018658056639,1.0,0.0002404018658056639,PASS,PASS
RenewableData,119,3.1.1.1,Energieertrag (techn. Potenzial),MWh/ha/a,0.69,0.69,1.0,2. Erneuerbare,45,*Energieertrag (techn.Potenzial),MWh/ha/a,1.236,0.6904173709894221,0.6904173709894221,0.0004173709894221833,0.0004173709894221833,1.0,0.0004173709894221833,1.0,0.0004173709894221833,PASS,PASS
RenewableData,120,3.1.1.2,Bruttostromerzeugung,GWh/a,19492.5192579,19492.5192579,1.0,2. Erneuerbare,15,=Bruttostromerzeugung,GWh/a,,44339.5105,365420.8998001215,0.5603803687029878,0.9466573497340681,1.0,0.5603803687029878,100.0,0.8125327491201414,DRIFT,DRIFT_SCALE_100.0
RenewableData,146,4.3,Brennstoffaufkommen (fest) NAWARO gesamt,GWh/a,120681.32543047999,115592.362227685,0.0,,,,,,,,,,,,,,NO_DATA,NO_DATA
RenewableData,147,4.3.1,davon Einsatz für Gebäudewärme,GWh/a,88453.6052475208,0.0,1.0,2. Erneuerbare,79,=davon Einsatz für Gebäudewärme,GWh/a,,88254.46556022266,0,0.0022513461914965166,0.0,1.0,0.0022513461914965166,1.0,0.0,DRIFT,EXACT
RenewableData,148,4.3.2,davon Einsatz für Prozesswärme,GWh/a,25653.094246572244,115592.362227685,1.0,2. Erneuerbare,81,=davon Einsatz für Prozesswärme,GWh/a,,25697.16007897475,115591.43019165192,0.0017148133205023143,8.063128178304583e-06,1.0,0.0017148133205023143,1.0,8.063128178304583e-06,DRIFT,PASS_COSMETIC
RenewableData,149,4.3.3,davon Einsatz für Verstromung,GWh/a,6747.86459828592,0.0,1.0,2. Erneuerbare,83,=davon Einsatz für Verstromung,GWh/a,,6741.271131958609,0,0.0009771189435226508,0.0,1.0,0.0009771189435226508,1.0,0.0,PASS,EXACT
RenewableData,150,4.3.3.1,Nutzungsgrad Kraftwerk,%,25.0,35.0,1.0,2. Erneuerbare,84,*Nutzungsgrad Kraftwerk,%,1.337,25,35,0.0,0.0,1.0,0.0,1.0,0.0,EXACT,EXACT
RenewableData,151,4.3.3.2,Bruttostromerzeugung,GWh/a,1686.96614957148,0.0,1.0,2. Erneuerbare,15,=Bruttostromerzeugung,GWh/a,,44339.5105,365420.8998001215,0.9619534331672092,1.0,100.0,0.737164195551505,1.0,1.0,DRIFT_SCALE_100.0,DRIFT
RenewableData,152,4.3.3.3,Nutzungsgrad KWK-Abwärme effektiv,%,45.0,45.0,1.0,2. Erneuerbare,86,*Nutzungsgrad KWK-Abwärme effektiv,%,1.344,45,45,0.0,0.0,1.0,0.0,1.0,0.0,EXACT,EXACT
RenewableData,153,4.3.3.4,Wärmenetze GW (Endenergie),GWh/a,3036.539069228664,0.0,1.0,2. Erneuerbare,87,=Wärmenetze GW (Endenergie),GWh/a,,3033.572009381374,0,0.0009771189435227705,0.0,1.0,0.0009771189435227705,1.0,0.0,PASS,EXACT
RenewableData,154,4.3.4,davon Einsatz für Heizwerke/Wärmenetze,GWh/a,0.0,0.0,0.0,,,,,,,,,,,,,,NO_DATA,NO_DATA
RenewableData,155,4.3.4.1,Nutzungsgrad Heizwerk/Wärmenetz,%,75.0,75.0,1.0,2. Erneuerbare,90,*Nutzungsgrad Heizwerk/Wärmenetz,%,1.350,75,75,0.0,0.0,1.0,0.0,1.0,0.0,EXACT,EXACT
RenewableData,156,4.3.4.2,Wärmenetze GW (Endenergie),GWh/a,0.0,0.0,1.0,2. Erneuerbare,87,=Wärmenetze GW (Endenergie),GWh/a,,3033.572009381374,0,1.0,0.0,1.0,1.0,1.0,0.0,DRIFT,EXACT
RenewableData,104,2.2,Offshore-Windstrom,,8337.0,70000.0,1.0,2. Erneuerbare,34,Offshore-Windstrom,,,,,,,,,,,NO_DATA,NO_DATA
RenewableData,110,2.2.1,Install. Offshore-Leistung Deutschland,MW,8337.0,70000.0,1.0,2. Erneuerbare,35,Install. Offshore-Leistung Deutschland,MW ,1.216,8337,70000,0.0,0.0,1.0,0.0,1.0,0.0,EXACT,EXACT
RenewableData,105,2.2.1.1,Vollbetriebstunden jährlich,h/a,2823.0,3232.0,1.0,2. Erneuerbare,16,/Vollbetriebstunden jährlich,h/a,1.166,926.5,926.5,0.6718030464045341,0.7133353960396039,1.0,0.6718030464045341,1.0,0.7133353960396039,DRIFT,DRIFT
RenewableData,106,2.2.1.2,Bruttostromerzeugung Deutschland,GWh/a,23535.351,226240.0,1.0,2. Erneuerbare,37,=Bruttostromerzeugung Deutschland,GWh/a,,23535.351,226240,0.0,0.0,1.0,0.0,1.0,0.0,EXACT,EXACT
RenewableData,107,2.2.1.2.1,Einwohner Deutschland,,84669326.0,84669326.0,1.0,2. Erneuerbare,38,/Einwohner Deutschland,,1.58,84669326,84669326,0.0,0.0,1.0,0.0,1.0,0.0,EXACT,EXACT
RenewableData,108,2.2.1.2.2,Energieverbraucher Deutschland 100%EE,,84669326.0,84669326.0,1.0,2. Erneuerbare,39,*Energieverbraucher Deutschland 100%EE,,,84669326,84669326,0.0,0.0,1.0,0.0,1.0,0.0,EXACT,EXACT
RenewableData,109,2.2.1.2.3,Bruttostromerz.Anteil Deutschland 100%EE,GWh/a,23535.350999999995,226239.99999999997,1.0,2. Erneuerbare,40,=Bruttostromerz.Anteil Deutschland 100%EE,GWh/a,,23535.350999999995,226239.99999999997,0.0,0.0,1.0,0.0,1.0,0.0,EXACT,EXACT
RenewableData,97,2.1,Onshore-Windstrom,,267722.61958400003,2578592.1435145442,1.0,2. Erneuerbare,27,Onshore-Windstrom,,,,,,,,,,,NO_DATA,NO_DATA
RenewableData,98,2.1.1,Windparkfläche,ha,172556.0,715288.6652322228,1.0,2. Erneuerbare,28,Windparkfläche,ha,,172555.8,715289.0305038091,1.1590440205593635e-06,5.106629219316255e-07,1.0,1.1590440205593635e-06,1.0,5.106629219316255e-07,PASS_COSMETIC,PASS_COSMETIC
RenewableData,99,2.1.1.1,spezifischer Flächenbedarf,ha/MW,2.9,3.8,1.0,2. Erneuerbare,29,*spezifischer Flächenbedarf,ha/MW,1.197,2.9,3.8,0.0,0.0,1.0,0.0,1.0,0.0,EXACT,EXACT
RenewableData,100,2.1.1.2,Installierte Leistung,MW,59502.06896551725,188233.85927163757,1.0,2. Erneuerbare,17,=Installierte Leistung,MW,,47857,394410.03756084346,0.1957086395141288,0.5227457687544279,1.0,0.1957086395141288,1.0,0.5227457687544279,DRIFT,DRIFT
RenewableData,101,2.1.1.2.1,Vollbetriebstunden jährlich,h/a,1874.0,2550.0,1.0,2. Erneuerbare,16,/Vollbetriebstunden jährlich,h/a,1.166,926.5,926.5,0.5056029882604055,0.6366666666666667,1.0,0.5056029882604055,1.0,0.6366666666666667,DRIFT,DRIFT
RenewableData,102,2.1.1.2.2,Bruttostromerzeugung jährlich,GWh/a,111506.87724137932,479996.34114267584,0.833,2. Erneuerbare,15,=Bruttostromerzeugung,GWh/a,,44339.5105,365420.8998001215,0.6023607548078123,0.23870065565457618,1.0,0.6023607548078123,1.0,0.23870065565457618,DRIFT,DRIFT
RenewableData,103,2.1.1.2.3,Energieertrag,MWh/ha/a,646.2068965517242,671.0526315789474,1.0,2. Erneuerbare,9,*Energieertrag,MWh/ha/a,1.143,3878.356667431719,5250,0.8333812611980197,0.8721804511278195,1.0,0.8333812611980197,1.0,0.8721804511278195,DRIFT,DRIFT
RenewableData,79,1.1.2,Solarstrom,-,114220.68413793105,483416.2937742548,1.0,2. Erneuerbare,12,Solarstrom,,,,,,,,,,,NO_DATA,NO_DATA
RenewableData,86,1.2.1,Solarstrom,-,65093.948584,1214891.585294698,1.0,2. Erneuerbare,12,Solarstrom,,,,,,,,,,,NO_DATA,NO_DATA
RenewableData,75,1.1.1,Solarthermie,-,132641.73084648,87627.957854937,1.0,2. Erneuerbare,7,Solarthermie,,,,,,,,,,,NO_DATA,NO_DATA
RenewableData,137,4.2,Stroh aus Getreideanbau,,6128961.64905,5631325.0,1.0,2. Erneuerbare,67,Stroh aus Getreideanbau,,,,,,,,,,,NO_DATA,NO_DATA
RenewableData,138,4.2.1,Getreide-Anbaufläche,ha,6076200.0,5631255.0,1.0,2. Erneuerbare,68,Getreide-Anbaufläche,ha,,6076200,5631254.918074889,0.0,1.4548286463934127e-08,1.0,0.0,1.0,1.4548286463934127e-08,EXACT,PASS_COSMETIC
RenewableData,139,4.2.1.1,Energet. genutzter Teil am Strohanfall,%,0.2,33.0,0.0,,,,,,,,,,,,,,NO_DATA,NO_DATA
RenewableData,140,4.2.1.1.1,Energieertrag,MWh/ha/a,20.1,23.8339,1.0,2. Erneuerbare,9,*Energieertrag,MWh/ha/a,1.143,3878.356667431719,5250,0.9948173925908391,0.9954602095238096,100.0,0.4817392590839152,100.0,0.5460209523809524,DRIFT_SCALE_100.0,DRIFT_SCALE_100.0
